date,lon,lat,elev,snow
2012-04-29,119.631,-38.501,7900.0,
2012-04-30,119.631,-38.501,7900.0,
2012-05-01,119.631,-38.501,7900.0,
2012-05-02,119.631,-38.501,7900.0,
2012-05-03,119.631,-38.501,7900.0,
2012-05-04,119.631,-38.501,7900.0,
2012-05-05,119.631,-38.501,7900.0,
2012-05-06,119.631,-38.501,7900.0,
2012-05-07,119.631,-38.501,7900.0,
2012-05-08,119.631,-38.501,7900.0,
2012-05-09,119.631,-38.501,7900.0,
2012-05-10,119.631,-38.501,7900.0,
2012-05-11,119.631,-38.501,7900.0,
2012-05-12,119.631,-38.501,7900.0,
2012-05-13,119.631,-38.501,7900.0,
2012-05-14,119.631,-38.501,7900.0,
2012-05-15,119.631,-38.501,7900.0,
2012-05-16,119.631,-38.501,7900.0,
2012-05-17,119.631,-38.501,7900.0,
2012-05-18,119.631,-38.501,7900.0,
2012-05-19,119.631,-38.501,7900.0,
2012-05-20,119.631,-38.501,7900.0,
2012-05-21,119.631,-38.501,7900.0,
2012-05-22,119.631,-38.501,7900.0,
2012-05-23,119.631,-38.501,7900.0,
2012-05-24,119.631,-38.501,7900.0,
2012-05-25,119.631,-38.501,7900.0,
2012-05-26,119.631,-38.501,7900.0,
2012-05-27,119.631,-38.501,7900.0,
2012-05-28,119.631,-38.501,7900.0,
2012-05-29,119.631,-38.501,7900.0,
2012-05-30,119.631,-38.501,7900.0,
2012-05-31,119.631,-38.501,7900.0,
2012-06-01,119.631,-38.501,7900.0,
