date,lon,lat,elev,snow
2012-01-09,118.475,-37.128,9800.0,1.37
2012-01-10,118.475,-37.128,9800.0,1.39
2012-01-11,118.475,-37.128,9800.0,1.38
2012-01-12,118.475,-37.128,9800.0,1.35
2012-01-13,118.475,-37.128,9800.0,1.34
2012-01-14,118.475,-37.128,9800.0,1.36
2012-01-15,118.475,-37.128,9800.0,1.38
2012-01-16,118.475,-37.128,9800.0,1.35
2012-01-17,118.475,-37.128,9800.0,1.33
2012-01-18,118.475,-37.128,9800.0,1.32
2012-01-19,118.475,-37.128,9800.0,1.32
2012-01-20,118.475,-37.128,9800.0,1.2
2012-01-21,118.475,-37.128,9800.0,1.95
2012-01-22,118.475,-37.128,9800.0,2.92
2012-01-23,118.475,-37.128,9800.0,3.49
2012-01-24,118.475,-37.128,9800.0,4.55
2012-01-25,118.475,-37.128,9800.0,4.69
2012-01-26,118.475,-37.128,9800.0,4.68
2012-01-27,118.475,-37.128,9800.0,4.7
2012-01-28,118.475,-37.128,9800.0,4.69
2012-01-29,118.475,-37.128,9800.0,4.68
2012-01-30,118.475,-37.128,9800.0,4.68
2012-01-31,118.475,-37.128,9800.0,4.68
2012-02-01,118.475,-37.128,9800.0,4.64
2012-02-02,118.475,-37.128,9800.0,4.6
2012-02-03,118.475,-37.128,9800.0,4.58
2012-02-04,118.475,-37.128,9800.0,4.58
2012-02-05,118.475,-37.128,9800.0,4.55
2012-02-06,118.475,-37.128,9800.0,4.52
2012-02-07,118.475,-37.128,9800.0,4.51
2012-02-08,118.475,-37.128,9800.0,4.51
2012-02-09,118.475,-37.128,9800.0,4.52
2012-02-10,118.475,-37.128,9800.0,4.53
2012-02-11,118.475,-37.128,9800.0,4.49
2012-02-12,118.475,-37.128,9800.0,4.49
2012-02-13,118.475,-37.128,9800.0,4.49
2012-02-14,118.475,-37.128,9800.0,4.57
2012-02-15,118.475,-37.128,9800.0,4.57
2012-02-16,118.475,-37.128,9800.0,4.57
2012-02-17,118.475,-37.128,9800.0,4.57
2012-02-18,118.475,-37.128,9800.0,4.56
2012-02-19,118.475,-37.128,9800.0,4.56
2012-02-20,118.475,-37.128,9800.0,4.56
2012-02-21,118.475,-37.128,9800.0,4.57
2012-02-22,118.475,-37.128,9800.0,4.53
2012-02-23,118.475,-37.128,9800.0,4.51
2012-02-24,118.475,-37.128,9800.0,4.45
2012-02-25,118.475,-37.128,9800.0,4.39
2012-02-26,118.475,-37.128,9800.0,4.32
2012-02-27,118.475,-37.128,9800.0,4.27
2012-02-28,118.475,-37.128,9800.0,4.29
2012-02-29,118.475,-37.128,9800.0,4.33
2012-03-01,118.475,-37.128,9800.0,4.36
2012-03-02,118.475,-37.128,9800.0,4.3
2012-03-03,118.475,-37.128,9800.0,4.2
2012-03-04,118.475,-37.128,9800.0,4.14
2012-03-05,118.475,-37.128,9800.0,4.15
2012-03-06,118.475,-37.128,9800.0,4.11
2012-03-07,118.475,-37.128,9800.0,3.88
2012-03-08,118.475,-37.128,9800.0,3.85
2012-03-09,118.475,-37.128,9800.0,3.92
2012-03-10,118.475,-37.128,9800.0,4.03
2012-03-11,118.475,-37.128,9800.0,4.09
2012-03-12,118.475,-37.128,9800.0,3.99
2012-03-13,118.475,-37.128,9800.0,3.98
2012-03-14,118.475,-37.128,9800.0,4.05
2012-03-15,118.475,-37.128,9800.0,4.02
2012-03-16,118.475,-37.128,9800.0,3.45
2012-03-17,118.475,-37.128,9800.0,3.63
