date,lon,lat,elev,snow
2011-12-27,122.478,-41.045,5700.0,2.9
2011-12-28,122.478,-41.045,5700.0,2.9
2011-12-29,122.478,-41.045,5700.0,3.38
2011-12-30,122.478,-41.045,5700.0,3.02
2011-12-31,122.478,-41.045,5700.0,2.18
2012-01-01,122.478,-41.045,5700.0,1.94
2012-01-02,122.478,-41.045,5700.0,2.18
2012-01-03,122.478,-41.045,5700.0,2.06
2012-01-04,122.478,-41.045,5700.0,2.18
2012-01-05,122.478,-41.045,5700.0,2.18
2012-01-06,122.478,-41.045,5700.0,2.18
2012-01-07,122.478,-41.045,5700.0,2.06
2012-01-08,122.478,-41.045,5700.0,1.1
2012-01-09,122.478,-41.045,5700.0,0.74
2012-01-10,122.478,-41.045,5700.0,0.5
2012-01-11,122.478,-41.045,5700.0,0.5
2012-01-12,122.478,-41.045,5700.0,0.5
2012-01-13,122.478,-41.045,5700.0,0.5
2012-01-14,122.478,-41.045,5700.0,0.98
2012-01-15,122.478,-41.045,5700.0,0.86
2012-01-16,122.478,-41.045,5700.0,0.86
2012-01-17,122.478,-41.045,5700.0,0.7
2012-01-18,122.478,-41.045,5700.0,0.6
2012-01-19,122.478,-41.045,5700.0,2.78
2012-01-20,122.478,-41.045,5700.0,4.46
2012-01-21,122.478,-41.045,5700.0,5.5
2012-01-22,122.478,-41.045,5700.0,6.5
2012-01-23,122.478,-41.045,5700.0,8.0
2012-01-24,122.478,-41.045,5700.0,9.5
2012-01-25,122.478,-41.045,5700.0,9.98
2012-01-26,122.478,-41.045,5700.0,10.34
2012-01-27,122.478,-41.045,5700.0,10.46
2012-01-28,122.478,-41.045,5700.0,10.22
2012-01-29,122.478,-41.045,5700.0,10.34
2012-01-30,122.478,-41.045,5700.0,10.34
2012-01-31,122.478,-41.045,5700.0,10.34
2012-02-01,122.478,-41.045,5700.0,10.46
2012-02-02,122.478,-41.045,5700.0,10.58
2012-02-03,122.478,-41.045,5700.0,10.58
2012-02-04,122.478,-41.045,5700.0,10.58
2012-02-05,122.478,-41.045,5700.0,10.46
2012-02-06,122.478,-41.045,5700.0,10.58
2012-02-07,122.478,-41.045,5700.0,10.58
2012-02-08,122.478,-41.045,5700.0,12.14
2012-02-09,122.478,-41.045,5700.0,12.5
2012-02-10,122.478,-41.045,5700.0,12.5
2012-02-11,122.478,-41.045,5700.0,12.5
2012-02-12,122.478,-41.045,5700.0,12.38
2012-02-13,122.478,-41.045,5700.0,12.26
2012-02-14,122.478,-41.045,5700.0,12.26
2012-02-15,122.478,-41.045,5700.0,12.26
2012-02-16,122.478,-41.045,5700.0,12.26
2012-02-17,122.478,-41.045,5700.0,12.02
2012-02-18,122.478,-41.045,5700.0,11.9
2012-02-19,122.478,-41.045,5700.0,11.78
2012-02-20,122.478,-41.045,5700.0,11.54
2012-02-21,122.478,-41.045,5700.0,11.42
2012-02-22,122.478,-41.045,5700.0,11.42
2012-02-23,122.478,-41.045,5700.0,11.42
2012-02-24,122.478,-41.045,5700.0,10.82
2012-02-25,122.478,-41.045,5700.0,10.82
2012-02-26,122.478,-41.045,5700.0,10.82
2012-02-27,122.478,-41.045,5700.0,10.8
2012-02-28,122.478,-41.045,5700.0,10.94
2012-02-29,122.478,-41.045,5700.0,11.06
2012-03-01,122.478,-41.045,5700.0,11.06
2012-03-02,122.478,-41.045,5700.0,11.78
2012-03-03,122.478,-41.045,5700.0,12.38
2012-03-04,122.478,-41.045,5700.0,12.62
2012-03-05,122.478,-41.045,5700.0,12.74
2012-03-06,122.478,-41.045,5700.0,12.86
2012-03-07,122.478,-41.045,5700.0,12.86
2012-03-08,122.478,-41.045,5700.0,12.86
2012-03-09,122.478,-41.045,5700.0,12.86
2012-03-10,122.478,-41.045,5700.0,12.86
2012-03-11,122.478,-41.045,5700.0,12.62
2012-03-12,122.478,-41.045,5700.0,12.5
2012-03-13,122.478,-41.045,5700.0,12.98
2012-03-14,122.478,-41.045,5700.0,14.54
2012-03-15,122.478,-41.045,5700.0,15.38
2012-03-16,122.478,-41.045,5700.0,14.9
2012-03-17,122.478,-41.045,5700.0,15.14
2012-03-18,122.478,-41.045,5700.0,15.02
2012-03-19,122.478,-41.045,5700.0,15.26
2012-03-20,122.478,-41.045,5700.0,15.38
2012-03-21,122.478,-41.045,5700.0,15.74
2012-03-22,122.478,-41.045,5700.0,15.98
2012-03-23,122.478,-41.045,5700.0,15.98
2012-03-24,122.478,-41.045,5700.0,15.86
2012-03-25,122.478,-41.045,5700.0,16.82
2012-03-26,122.478,-41.045,5700.0,17.66
2012-03-27,122.478,-41.045,5700.0,19.7
2012-03-28,122.478,-41.045,5700.0,22.7
2012-03-29,122.478,-41.045,5700.0,24.5
2012-03-30,122.478,-41.045,5700.0,26.18
2012-03-31,122.478,-41.045,5700.0,25.46
2012-04-01,122.478,-41.045,5700.0,24.74
