date,lon,lat,elev,snow
2012-02-19,118.288,-36.367,8900.0,3.23
2012-02-20,118.288,-36.367,8900.0,3.2
2012-02-21,118.288,-36.367,8900.0,3.2
2012-02-22,118.288,-36.367,8900.0,3.2
2012-02-23,118.288,-36.367,8900.0,3.2
2012-02-24,118.288,-36.367,8900.0,3.2
2012-02-25,118.288,-36.367,8900.0,3.18
2012-02-26,118.288,-36.367,8900.0,3.21
2012-02-27,118.288,-36.367,8900.0,3.17
2012-02-28,118.288,-36.367,8900.0,3.37
2012-02-29,118.288,-36.367,8900.0,3.49
2012-03-01,118.288,-36.367,8900.0,3.5
2012-03-02,118.288,-36.367,8900.0,3.58
2012-03-03,118.288,-36.367,8900.0,3.6
2012-03-04,118.288,-36.367,8900.0,3.46
2012-03-05,118.288,-36.367,8900.0,3.23
2012-03-06,118.288,-36.367,8900.0,3.22
2012-03-07,118.288,-36.367,8900.0,3.22
2012-03-08,118.288,-36.367,8900.0,3.07
2012-03-09,118.288,-36.367,8900.0,2.95
2012-03-10,118.288,-36.367,8900.0,2.79
2012-03-11,118.288,-36.367,8900.0,2.01
2012-03-12,118.288,-36.367,8900.0,1.07
2012-03-13,118.288,-36.367,8900.0,0.02
2012-03-14,118.288,-36.367,8900.0,0.0
2012-03-15,118.288,-36.367,8900.0,0.0
2012-03-16,118.288,-36.367,8900.0,0.0
2012-03-17,118.288,-36.367,8900.0,0.0
2012-03-18,118.288,-36.367,8900.0,0.44
2012-03-19,118.288,-36.367,8900.0,0.53
2012-03-20,118.288,-36.367,8900.0,0.56
2012-03-21,118.288,-36.367,8900.0,
2012-03-22,118.288,-36.367,8900.0,
2012-03-23,118.288,-36.367,8900.0,
2012-03-24,118.288,-36.367,8900.0,
2012-03-25,118.288,-36.367,8900.0,
2012-03-26,118.288,-36.367,8900.0,
2012-03-27,118.288,-36.367,8900.0,
2012-03-28,118.288,-36.367,8900.0,
2012-03-29,118.288,-36.367,8900.0,
2012-03-30,118.288,-36.367,8900.0,
2012-03-31,118.288,-36.367,8900.0,
2012-04-01,118.288,-36.367,8900.0,
2012-04-02,118.288,-36.367,8900.0,
2012-04-03,118.288,-36.367,8900.0,
2012-04-04,118.288,-36.367,8900.0,
2012-04-05,118.288,-36.367,8900.0,
2012-04-06,118.288,-36.367,8900.0,
2012-04-07,118.288,-36.367,8900.0,
2012-04-08,118.288,-36.367,8900.0,
2012-04-09,118.288,-36.367,8900.0,
2012-04-10,118.288,-36.367,8900.0,
2012-04-11,118.288,-36.367,8900.0,
2012-04-12,118.288,-36.367,8900.0,
2012-04-13,118.288,-36.367,8900.0,
2012-04-14,118.288,-36.367,8900.0,
2012-04-15,118.288,-36.367,8900.0,
2012-04-16,118.288,-36.367,8900.0,
2012-04-17,118.288,-36.367,8900.0,
2012-04-18,118.288,-36.367,8900.0,
2012-04-19,118.288,-36.367,8900.0,
2012-04-20,118.288,-36.367,8900.0,
2012-04-21,118.288,-36.367,8900.0,
2012-04-22,118.288,-36.367,8900.0,
2012-04-23,118.288,-36.367,8900.0,
2012-04-24,118.288,-36.367,8900.0,
2012-04-25,118.288,-36.367,8900.0,
2012-04-26,118.288,-36.367,8900.0,
2012-04-27,118.288,-36.367,8900.0,
2012-04-28,118.288,-36.367,8900.0,
2012-04-29,118.288,-36.367,8900.0,
2012-04-30,118.288,-36.367,8900.0,
2012-05-01,118.288,-36.367,8900.0,
2012-05-02,118.288,-36.367,8900.0,
2012-05-03,118.288,-36.367,8900.0,
2012-05-04,118.288,-36.367,8900.0,
2012-05-05,118.288,-36.367,8900.0,
2012-05-06,118.288,-36.367,8900.0,
2012-05-07,118.288,-36.367,8900.0,
2012-05-08,118.288,-36.367,8900.0,
2012-05-09,118.288,-36.367,8900.0,
2012-05-10,118.288,-36.367,8900.0,
2012-05-11,118.288,-36.367,8900.0,
2012-05-12,118.288,-36.367,8900.0,
2012-05-13,118.288,-36.367,8900.0,
2012-05-14,118.288,-36.367,8900.0,
2012-05-15,118.288,-36.367,8900.0,0.0
2012-05-16,118.288,-36.367,8900.0,0.0
2012-05-17,118.288,-36.367,8900.0,0.0
2012-05-18,118.288,-36.367,8900.0,0.0
2012-05-19,118.288,-36.367,8900.0,0.0
2012-05-20,118.288,-36.367,8900.0,0.0
2012-05-21,118.288,-36.367,8900.0,0.0
2012-05-22,118.288,-36.367,8900.0,0.0
2012-05-23,118.288,-36.367,8900.0,0.0
2012-05-24,118.288,-36.367,8900.0,0.0
2012-05-25,118.288,-36.367,8900.0,0.0
2012-05-26,118.288,-36.367,8900.0,0.0
2012-05-27,118.288,-36.367,8900.0,0.0
2012-05-28,118.288,-36.367,8900.0,0.0
2012-05-29,118.288,-36.367,8900.0,0.0
2012-05-30,118.288,-36.367,8900.0,0.0
2012-05-31,118.288,-36.367,8900.0,0.0
2012-06-01,118.288,-36.367,8900.0,0.0
