date,lon,lat,elev,snow
2011-12-16,118.918,-37.03,9100.0,1.3
2011-12-17,118.918,-37.03,9100.0,1.3
2011-12-18,118.918,-37.03,9100.0,1.4
2011-12-19,118.918,-37.03,9100.0,1.3
2011-12-20,118.918,-37.03,9100.0,1.3
2011-12-21,118.918,-37.03,9100.0,1.2
2011-12-22,118.918,-37.03,9100.0,1.2
2011-12-23,118.918,-37.03,9100.0,1.2
2011-12-24,118.918,-37.03,9100.0,1.2
2011-12-25,118.918,-37.03,9100.0,1.2
2011-12-26,118.918,-37.03,9100.0,1.3
2011-12-27,118.918,-37.03,9100.0,1.4
2011-12-28,118.918,-37.03,9100.0,1.4
2011-12-29,118.918,-37.03,9100.0,1.4
2011-12-30,118.918,-37.03,9100.0,1.0
2011-12-31,118.918,-37.03,9100.0,0.6
2012-01-01,118.918,-37.03,9100.0,0.8
2012-01-02,118.918,-37.03,9100.0,0.7
2012-01-03,118.918,-37.03,9100.0,0.6
2012-01-04,118.918,-37.03,9100.0,0.2
2012-01-05,118.918,-37.03,9100.0,0.1
2012-01-06,118.918,-37.03,9100.0,0.1
2012-01-07,118.918,-37.03,9100.0,0.0
2012-01-08,118.918,-37.03,9100.0,0.0
2012-01-09,118.918,-37.03,9100.0,0.0
2012-01-10,118.918,-37.03,9100.0,0.0
2012-01-11,118.918,-37.03,9100.0,0.0
2012-01-12,118.918,-37.03,9100.0,
2012-01-13,118.918,-37.03,9100.0,0.0
2012-01-14,118.918,-37.03,9100.0,0.0
2012-01-15,118.918,-37.03,9100.0,0.0
2012-01-16,118.918,-37.03,9100.0,0.0
2012-01-17,118.918,-37.03,9100.0,0.0
2012-01-18,118.918,-37.03,9100.0,0.0
2012-01-19,118.918,-37.03,9100.0,0.0
2012-01-20,118.918,-37.03,9100.0,0.0
2012-01-21,118.918,-37.03,9100.0,1.4
2012-01-22,118.918,-37.03,9100.0,3.1
2012-01-23,118.918,-37.03,9100.0,4.0
2012-01-24,118.918,-37.03,9100.0,5.6
2012-01-25,118.918,-37.03,9100.0,5.6
2012-01-26,118.918,-37.03,9100.0,5.4
2012-01-27,118.918,-37.03,9100.0,5.5
2012-01-28,118.918,-37.03,9100.0,5.5
2012-01-29,118.918,-37.03,9100.0,5.5
2012-01-30,118.918,-37.03,9100.0,5.6
2012-01-31,118.918,-37.03,9100.0,5.6
2012-02-01,118.918,-37.03,9100.0,5.6
2012-02-02,118.918,-37.03,9100.0,5.6
2012-02-03,118.918,-37.03,9100.0,5.8
2012-02-04,118.918,-37.03,9100.0,6.8
2012-02-05,118.918,-37.03,9100.0,6.8
2012-02-06,118.918,-37.03,9100.0,6.9
2012-02-07,118.918,-37.03,9100.0,7.0
2012-02-08,118.918,-37.03,9100.0,7.3
2012-02-09,118.918,-37.03,9100.0,7.7
2012-02-10,118.918,-37.03,9100.0,7.4
2012-02-11,118.918,-37.03,9100.0,7.2
2012-02-12,118.918,-37.03,9100.0,7.3
2012-02-13,118.918,-37.03,9100.0,7.4
2012-02-14,118.918,-37.03,9100.0,7.8
2012-02-15,118.918,-37.03,9100.0,8.0
2012-02-16,118.918,-37.03,9100.0,8.2
2012-02-17,118.918,-37.03,9100.0,8.4
2012-02-18,118.918,-37.03,9100.0,8.5
2012-02-19,118.918,-37.03,9100.0,8.4
2012-02-20,118.918,-37.03,9100.0,8.4
2012-02-21,118.918,-37.03,9100.0,8.5
2012-02-22,118.918,-37.03,9100.0,8.5
2012-02-23,118.918,-37.03,9100.0,8.5
2012-02-24,118.918,-37.03,9100.0,8.3
2012-02-25,118.918,-37.03,9100.0,8.0
2012-02-26,118.918,-37.03,9100.0,7.8
2012-02-27,118.918,-37.03,9100.0,7.8
2012-02-28,118.918,-37.03,9100.0,7.8
2012-02-29,118.918,-37.03,9100.0,7.7
2012-03-01,118.918,-37.03,9100.0,8.3
2012-03-02,118.918,-37.03,9100.0,8.6
2012-03-03,118.918,-37.03,9100.0,8.8
2012-03-04,118.918,-37.03,9100.0,8.7
2012-03-05,118.918,-37.03,9100.0,8.6
2012-03-06,118.918,-37.03,9100.0,8.5
2012-03-07,118.918,-37.03,9100.0,8.5
2012-03-08,118.918,-37.03,9100.0,8.4
2012-03-09,118.918,-37.03,9100.0,8.4
2012-03-10,118.918,-37.03,9100.0,8.0
2012-03-11,118.918,-37.03,9100.0,7.8
