date,lon,lat,elev,snow
2011-11-01,122.667,-39.538,5100.0,0.0
2011-11-02,122.667,-39.538,5100.0,0.0
2011-11-03,122.667,-39.538,5100.0,0.0
2011-11-04,122.667,-39.538,5100.0,0.0
2011-11-05,122.667,-39.538,5100.0,0.0
2011-11-06,122.667,-39.538,5100.0,0.0
2011-11-07,122.667,-39.538,5100.0,0.0
2011-11-08,122.667,-39.538,5100.0,0.0
2011-11-09,122.667,-39.538,5100.0,0.0
2011-11-10,122.667,-39.538,5100.0,0.0
2011-11-11,122.667,-39.538,5100.0,0.0
2011-11-12,122.667,-39.538,5100.0,0.0
2011-11-13,122.667,-39.538,5100.0,0.0
2011-11-14,122.667,-39.538,5100.0,0.0
2011-11-15,122.667,-39.538,5100.0,0.0
2011-11-16,122.667,-39.538,5100.0,0.0
2011-11-17,122.667,-39.538,5100.0,0.0
2011-11-18,122.667,-39.538,5100.0,0.0
2011-11-19,122.667,-39.538,5100.0,0.0
2011-11-20,122.667,-39.538,5100.0,1.2
2011-11-21,122.667,-39.538,5100.0,1.4
2011-11-22,122.667,-39.538,5100.0,1.4
2011-11-23,122.667,-39.538,5100.0,1.3
2011-11-24,122.667,-39.538,5100.0,1.1
2011-11-25,122.667,-39.538,5100.0,0.8
2011-11-26,122.667,-39.538,5100.0,0.6
2011-11-27,122.667,-39.538,5100.0,0.6
2011-11-28,122.667,-39.538,5100.0,0.4
2011-11-29,122.667,-39.538,5100.0,0.2
2011-11-30,122.667,-39.538,5100.0,0.2
2011-12-01,122.667,-39.538,5100.0,0.2
2011-12-02,122.667,-39.538,5100.0,0.2
2011-12-03,122.667,-39.538,5100.0,0.2
2011-12-04,122.667,-39.538,5100.0,0.1
2011-12-05,122.667,-39.538,5100.0,0.0
2011-12-06,122.667,-39.538,5100.0,0.0
2011-12-07,122.667,-39.538,5100.0,0.0
2011-12-08,122.667,-39.538,5100.0,0.0
2011-12-09,122.667,-39.538,5100.0,0.0
2011-12-10,122.667,-39.538,5100.0,0.0
2011-12-11,122.667,-39.538,5100.0,0.0
2011-12-12,122.667,-39.538,5100.0,0.0
